ULMeanNL,ConnMean,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,ArfcnDL,NbrPktDL,NbrPktLossDL,UpOctUL,UpOctDL,BsChannelBwUL,BsChannelBwDL,MaxTxPower,RetTilt,TransRatePeak_mean,RSRP_mean,RSRQ_mean,Label
-102.0,207.0,3236.0,3118.0,402920.0,394540.0,5850305.0,500795.0,640934.627342102,6116768.651309814,80.0,5.0,34.0,36.0,1584665.766921106,-101.0,-10.4,3.0
-96.0,128.0,1961.0,1320.0,468560.0,510660.0,48588842.0,3654586.0,5448357.344050999,58095232.5168711,20.0,90.0,5.0,106.0,5274215.999181742,-107.6,-11.0,4.0
-122.0,153.0,2251.0,2223.0,638476.0,187460.0,59142099.0,3651490.0,7008100.755732518,61986169.80138211,50.0,80.0,5.0,95.0,7359706.195299837,-106.0,-12.4,4.0
-124.0,135.0,1939.0,1783.0,508560.0,652164.0,38157658.0,2004136.0,5059237.384865298,41440484.895404816,90.0,60.0,5.0,139.0,5289004.392858577,-107.2,-12.0,4.0
-118.0,137.0,1850.0,1829.0,374700.0,401740.0,25948330.0,1823461.0,3258640.8603690336,28436977.98297141,70.0,40.0,5.0,49.0,4482094.503044426,-107.4,-12.0,4.0
-117.0,200.0,2827.0,2668.0,517600.0,621510.0,73558410.0,6147102.0,7855382.861859875,75842812.08863221,80.0,70.0,31.0,81.0,9119380.821303606,-101.6,-12.8,2.0
-113.0,189.0,2940.0,2901.0,391580.0,516940.0,16400543.0,1232474.0,2850702.932760593,21331534.464602876,40.0,20.0,31.0,29.0,4393594.738184596,-101.0,-11.2,2.0
-114.0,206.0,2666.0,2447.0,509440.0,638558.0,36036112.0,1844061.0,3413797.957385365,28855563.68116621,60.0,25.0,31.0,56.0,4722619.767658243,-102.0,-11.0,2.0
-114.0,188.0,2656.0,2638.0,377160.0,401480.0,49884929.0,3213514.0,5063301.446939798,41359307.50074132,60.0,40.0,28.0,37.0,7182985.083331999,-100.6,-10.6,2.0
-96.0,200.0,3045.0,2814.0,286000.0,399720.0,23309581.0,2292965.0,2974973.848279284,22573052.343495104,25.0,20.0,31.0,38.0,4165990.6364705823,-102.6,-11.6,3.0
-98.0,193.0,3057.0,2925.0,622327.0,470660.0,21917460.0,1415204.0,3463803.113138532,26976551.645096265,5.0,25.0,29.0,46.0,4972470.202217311,-102.2,-12.4,3.0
-99.0,216.0,3265.0,3082.0,386280.0,390340.0,62331868.0,4116672.0,9844056.257764189,59284405.441450536,100.0,50.0,33.0,70.0,8438473.492171142,-101.0,-11.2,3.0
-101.0,186.0,2655.0,2452.0,355940.0,470660.0,60910644.0,4989573.0,7595298.785360821,50833754.98433069,100.0,50.0,29.0,30.0,6713504.651766881,-103.2,-11.4,3.0
-117.0,188.0,2830.0,2791.0,138400.0,658166.0,90339800.0,5048143.0,10158513.460582493,91085388.40090892,70.0,90.0,33.0,19.0,11686290.247291006,-100.8,-10.6,2.0
-118.0,188.0,2936.0,2842.0,648812.0,126340.0,14292145.0,794045.0,2500355.782557032,16043627.356200468,30.0,15.0,30.0,59.0,3126024.736524528,-103.4,-11.0,2.0
-118.0,198.0,3047.0,2935.0,637968.0,471160.0,12034012.0,790913.0,1493098.9708391652,11397347.619503394,80.0,10.0,29.0,25.0,2611190.287631952,-102.0,-11.2,2.0
-109.0,211.0,2937.0,2707.0,381680.0,630750.0,110335146.0,8752301.0,22643827.664711803,113069572.99302624,60.0,100.0,32.0,37.0,11724984.80541445,-101.2,-11.6,2.0
-109.0,156.0,2176.0,2095.0,380100.0,178520.0,9755864.0,743774.0,890548.643248485,8032422.133437755,25.0,10.0,1.0,269.0,1085225.236023042,-113.6,-10.8,1.0
-112.0,147.0,1967.0,1870.0,163660.0,303000.0,3475292.0,309548.0,449497.3446866129,3876381.582100454,15.0,5.0,1.0,248.0,710884.9393514055,-114.8,-11.0,1.0
-114.0,156.0,2334.0,2146.0,533260.0,177000.0,50316685.0,3612046.0,5504310.178422416,52394915.46546035,25.0,70.0,1.0,169.0,1964698.793905655,-112.4,-10.6,1.0
-117.0,148.0,2047.0,1964.0,518973.0,379800.0,10960586.0,654830.0,1379954.4734363444,11268427.480557531,15.0,15.0,1.0,267.0,1357657.0172201158,-113.0,-11.8,1.0
-102.0,166.0,2491.0,1631.0,286040.0,294820.0,61185659.0,3596031.0,6431396.335010733,67252968.54267602,5.0,80.0,5.0,163.0,4361463.611777855,-108.2,-11.0,4.0
-111.0,153.0,2362.0,2334.0,630455.0,521820.0,11146384.0,1052824.0,1531453.0807269868,12315220.72036455,15.0,15.0,5.0,141.0,2719008.0495656603,-107.0,-11.2,4.0
-121.0,164.0,2373.0,2161.0,695114.0,644542.0,62745980.0,4042792.0,7982783.099409545,66442691.81324618,25.0,80.0,5.0,106.0,4985601.387400249,-107.4,-10.4,4.0
-130.0,165.0,2601.0,2514.0,633680.0,172300.0,59100820.0,4180935.0,7931694.578684342,58769982.73699512,90.0,70.0,5.0,79.0,3330744.12297009,-109.4,-12.0,4.0
-93.0,139.0,2027.0,1132.0,379500.0,426100.0,7667988.0,450110.0,705639.32368473,7560529.086921521,80.0,10.0,5.0,36.0,2825253.302592694,-106.2,-11.0,4.0
-118.0,133.0,2091.0,2072.0,626120.0,426500.0,7786140.0,406131.0,831490.2543319755,7234175.31338534,80.0,10.0,5.0,172.0,2733318.45113166,-106.6,-11.6,4.0
-127.0,133.0,1893.0,1847.0,635264.0,720690.0,19120455.0,1687638.0,3635890.2404829,20912025.89292146,10.0,30.0,5.0,118.0,3830514.768189376,-107.8,-10.8,4.0
-130.0,160.0,2458.0,2222.0,663460.0,158140.0,75680662.0,6964005.0,9072249.769268809,80383816.7532089,30.0,100.0,5.0,98.0,8837550.131233368,-105.4,-11.4,4.0
-98.0,142.0,2328.0,1552.0,382460.0,430180.0,75151346.0,5515948.0,5762014.860086751,64449398.57340388,60.0,90.0,5.0,108.0,8347955.231859706,-105.2,-10.4,4.0
-111.0,147.0,2367.0,2261.0,660761.0,463480.0,62569885.0,3435276.0,6027641.7511986215,52358711.89295929,100.0,70.0,5.0,93.0,7841276.977704343,-105.0,-11.0,4.0
-110.0,140.0,2046.0,1927.0,137900.0,386520.0,14298080.0,1371074.0,1869514.0849256704,14879842.765021808,15.0,20.0,5.0,40.0,4475082.60252084,-105.4,-11.6,4.0
-111.0,139.0,1868.0,1827.0,509598.0,499206.0,7441095.0,388815.0,957615.1631730264,7560529.086921521,50.0,10.0,5.0,184.0,2492358.8479846315,-107.4,-10.6,4.0
-112.0,132.0,2011.0,1896.0,503300.0,151980.0,9402398.0,690812.0,1300563.4983311624,10050219.104281044,10.0,15.0,1.0,184.0,1100780.157260666,-114.4,-11.6,1.0
-119.0,139.0,2206.0,2072.0,176880.0,173700.0,80817635.0,7370976.0,7402822.703997788,65799090.73949141,100.0,100.0,1.0,179.0,1822967.0456052655,-113.8,-10.8,1.0
-121.0,135.0,2097.0,1999.0,145500.0,643258.0,37142874.0,2280246.0,5099877.510104224,45341753.768186845,5.0,70.0,1.0,192.0,1567212.670338065,-113.4,-11.6,1.0
-108.0,149.0,1967.0,1918.0,381160.0,517554.0,10546734.0,902833.0,1246863.149823927,11344565.504074814,90.0,15.0,1.0,190.0,1306375.1847244198,-113.4,-11.0,1.0
-119.0,165.0,2579.0,2492.0,176040.0,402680.0,19138514.0,1628083.0,2343258.720425763,18494752.883630957,30.0,20.0,25.0,36.0,5030713.67866275,-101.2,-10.6,2.0
-110.0,172.0,2858.0,2789.0,634432.0,285780.0,4110810.0,296300.0,587050.863999847,5077902.518315888,90.0,5.0,33.0,77.0,1942599.941181322,-100.4,-11.0,2.0
-117.0,190.0,2955.0,2798.0,158900.0,125600.0,21342249.0,1489012.0,2825246.899176224,21444399.72632035,100.0,20.0,31.0,60.0,6145871.232751723,-98.4,-11.4,2.0
-121.0,188.0,3047.0,3030.0,516360.0,427500.0,32189378.0,3160156.0,4092289.752799764,31415605.241319694,50.0,30.0,31.0,53.0,6551385.9599386575,-101.2,-10.6,2.0
-117.0,128.0,2063.0,1967.0,147920.0,396580.0,23872560.0,1228437.0,2469366.421588952,19011334.02042425,5.0,30.0,1.0,226.0,1401578.3005673715,-113.6,-11.0,1.0
-114.0,138.0,2216.0,2178.0,520120.0,515320.0,49724653.0,3008648.0,7491308.785024385,52704833.559718885,80.0,80.0,1.0,176.0,1124352.3644286415,-115.2,-10.6,1.0
-126.0,142.0,2191.0,2021.0,163780.0,174460.0,12770660.0,788800.0,1642274.9932877722,14268127.473694578,30.0,20.0,1.0,169.0,1000216.9128318584,-115.0,-11.2,1.0
-120.0,132.0,1985.0,1897.0,528534.0,644627.0,35399190.0,2078578.0,4339425.133034868,32067733.73241801,15.0,50.0,1.0,77.0,1288828.5136456883,-114.4,-10.8,1.0
-100.0,210.0,3128.0,3101.0,518274.0,425640.0,15612394.0,1251950.0,2072058.287465393,17939699.73584344,50.0,15.0,31.0,53.0,3307589.9379217955,-102.2,-11.4,3.0
-97.0,184.0,2898.0,2688.0,142160.0,402600.0,39366527.0,2085153.0,4766442.387975134,40570895.05443493,15.0,40.0,30.0,18.0,6820594.223903814,-101.2,-11.6,3.0
-93.0,203.0,3210.0,3059.0,641244.0,425640.0,5383994.0,431011.0,751184.6993584516,6018929.178549697,30.0,5.0,38.0,33.0,1551571.1880054614,-101.4,-11.0,3.0
-91.0,189.0,3388.0,3078.0,168900.0,399800.0,92529807.0,8346414.0,11751388.491684956,91378102.05639648,20.0,90.0,31.0,25.0,10876823.409362232,-101.2,-10.8,3.0
-96.0,191.0,2666.0,2636.0,352840.0,404640.0,90193527.0,6490068.0,9802266.183707602,82743475.56167741,60.0,80.0,35.0,44.0,11008891.755941773,-101.2,-10.8,3.0
-98.0,191.0,2883.0,2618.0,345740.0,397700.0,53058501.0,3912504.0,7573287.98396075,61956773.95905364,100.0,60.0,25.0,56.0,8899409.725448597,-101.8,-11.4,3.0
-99.0,168.0,2365.0,2364.0,177500.0,426200.0,33421385.0,3303570.0,3391543.2422970454,28157477.49179349,25.0,30.0,34.0,65.0,6616077.878846614,-100.6,-11.2,3.0
-96.0,187.0,2888.0,2826.0,293680.0,397700.0,107996657.0,10679051.0,11386874.017732548,90507497.52549525,15.0,90.0,32.0,33.0,12829597.497361625,-100.6,-10.6,3.0
-111.0,176.0,2911.0,2733.0,639113.0,471600.0,84759636.0,5456896.0,8752505.169498011,76245296.85264516,70.0,80.0,35.0,71.0,10795058.58591318,-100.6,-11.2,2.0
-116.0,199.0,2908.0,2856.0,404600.0,649964.0,16961824.0,1590077.0,1804299.9603416687,17000001.17825164,25.0,15.0,31.0,31.0,3405442.3417242216,-101.8,-11.4,2.0
-122.0,210.0,3123.0,2905.0,140700.0,364220.0,95030552.0,8761202.0,11187519.929923518,100931724.5579266,80.0,90.0,26.0,55.0,8516187.607272966,-103.2,-11.4,2.0
-129.0,203.0,3104.0,2980.0,382220.0,726620.0,52789005.0,3953706.0,7540008.049733506,55479850.869995326,10.0,50.0,29.0,36.0,7107206.9279267015,-102.2,-11.6,2.0
-123.0,175.0,2538.0,2522.0,647277.0,127020.0,23654305.0,2277329.0,2252086.8522444693,24538270.466563422,10.0,25.0,32.0,88.0,5427722.304752478,-101.6,-11.6,2.0
-109.0,196.0,3050.0,2905.0,638682.0,531240.0,93136297.0,7408014.0,12976830.217869882,94078176.24068367,80.0,90.0,25.0,27.0,13545222.717572631,-100.0,-11.0,2.0
-106.0,180.0,2896.0,2620.0,348540.0,504340.0,33777776.0,2296690.0,3583145.1817551567,30251069.488020018,10.0,30.0,37.0,51.0,8498655.339765372,-97.2,-10.8,2.0
-108.0,173.0,2655.0,2580.0,391420.0,497420.0,43180631.0,2587369.0,4790003.016759632,38059362.75334174,30.0,40.0,28.0,55.0,8383112.863120615,-100.0,-11.4,2.0
-123.0,123.0,1839.0,1717.0,519620.0,174880.0,12346244.0,879642.0,1957599.458823518,15325023.670785112,100.0,25.0,1.0,207.0,2428728.35543096,-111.2,-11.2,1.0
-117.0,117.0,1600.0,1552.0,177840.0,530140.0,36982512.0,3338435.0,4468845.383214844,33877595.0060896,80.0,60.0,1.0,159.0,2064903.2052777903,-112.4,-11.0,1.0
-112.0,108.0,1651.0,1502.0,644251.0,638599.0,39796249.0,2525247.0,5933809.492831375,46196709.80082687,80.0,90.0,1.0,186.0,2375039.709820906,-112.6,-11.4,1.0
-114.0,114.0,1591.0,1484.0,286080.0,471180.0,16697799.0,1223785.0,2078900.8256672367,16931969.361940347,90.0,30.0,1.0,37.0,1877400.9748228383,-112.4,-11.0,1.0
-124.0,179.0,2772.0,2627.0,476260.0,648164.0,5825773.0,544453.0,521624.8769597561,5263706.373462392,100.0,5.0,29.0,66.0,2107060.6116621266,-99.8,-11.0,2.0
-124.0,166.0,2505.0,2330.0,641398.0,516600.0,70895445.0,3618391.0,8523592.024961222,80258015.56276093,15.0,90.0,31.0,32.0,13677151.215758514,-100.4,-11.0,2.0
-115.0,182.0,2678.0,2583.0,177600.0,153080.0,55848331.0,3236378.0,7287744.560561747,59584079.09350354,80.0,60.0,33.0,21.0,10603787.580763131,-100.8,-10.6,2.0
-113.0,151.0,2068.0,1868.0,341540.0,156060.0,85938757.0,6247600.0,9058169.877688864,80553470.19712292,70.0,100.0,28.0,48.0,12731606.213263182,-101.4,-11.6,2.0
-97.0,149.0,2405.0,2026.0,285980.0,298820.0,12115996.0,929075.0,1053893.0551190232,11993254.165583776,25.0,15.0,5.0,107.0,2798236.962023941,-107.0,-11.0,4.0
-117.0,163.0,2724.0,2666.0,370340.0,497620.0,60152321.0,3991119.0,7985957.064045745,58057619.30988003,50.0,70.0,5.0,137.0,4839511.782634207,-107.8,-11.0,4.0
-112.0,156.0,2539.0,2352.0,498720.0,369400.0,21889252.0,1154526.0,2325862.054258628,20568555.333594248,20.0,25.0,5.0,122.0,3502122.4952445016,-107.2,-11.8,4.0
-113.0,152.0,2163.0,2071.0,178140.0,520800.0,34192201.0,2916673.0,3418742.579375584,31550515.718333248,5.0,40.0,5.0,157.0,3787632.3497654223,-108.0,-10.4,4.0
-98.0,152.0,2477.0,2164.0,498020.0,514160.0,3946277.0,338212.0,366001.0857583144,4228814.464791617,70.0,5.0,5.0,149.0,1688590.7349247471,-106.6,-12.0,4.0
-120.0,150.0,2456.0,2325.0,517960.0,162440.0,19506105.0,1343913.0,2631964.110911003,19777457.051532928,20.0,25.0,5.0,160.0,3818074.889288893,-107.2,-11.6,4.0
-119.0,148.0,2150.0,2005.0,403560.0,530268.0,4066821.0,245998.0,649865.1534420272,4117529.873612891,40.0,5.0,5.0,175.0,1665932.9967844472,-106.8,-11.2,4.0
-118.0,140.0,2297.0,2138.0,376780.0,704394.0,31168721.0,2549020.0,4514301.992508606,29059685.53004378,20.0,40.0,5.0,87.0,5597898.485626268,-105.8,-11.4,4.0
-111.0,145.0,2175.0,2066.0,645636.0,644888.0,24563955.0,1997729.0,3536678.4823192623,28414133.57303905,5.0,40.0,1.0,290.0,1090155.7482127824,-115.2,-12.0,1.0
-106.0,124.0,1799.0,1744.0,462980.0,163580.0,3235918.0,186890.0,446655.9325334852,3269872.8991867774,10.0,5.0,1.0,178.0,1049887.799446588,-112.4,-12.2,1.0
-116.0,130.0,2073.0,1983.0,176160.0,127740.0,49246884.0,2691251.0,7140624.931095318,49649480.889590256,20.0,80.0,1.0,281.0,1810327.8374466863,-113.0,-10.8,1.0
-115.0,135.0,2073.0,1941.0,165340.0,501870.0,56044445.0,4393888.0,7892565.528279894,57745887.25103359,10.0,90.0,1.0,136.0,2100979.8643038305,-112.6,-11.0,1.0
-109.0,136.0,2259.0,2201.0,291800.0,646490.0,37014449.0,3355363.0,4219459.444974495,33039483.239460982,60.0,50.0,1.0,227.0,1829004.817556622,-113.0,-11.8,1.0
-110.0,131.0,1940.0,1909.0,529602.0,293220.0,37153342.0,2535675.0,4672414.331932515,37931324.32305758,20.0,60.0,1.0,145.0,1910393.465140609,-112.6,-12.0,1.0
-108.0,115.0,1853.0,1852.0,626827.0,376480.0,4951666.0,376902.0,822131.4007483342,5921336.829136807,70.0,10.0,1.0,242.0,1259572.2270256898,-113.2,-11.4,1.0
-107.0,128.0,1788.0,1684.0,179340.0,395480.0,9059507.0,722109.0,1092987.5395984468,9745667.01021192,30.0,15.0,1.0,163.0,1397864.8136614703,-113.2,-11.4,1.0
-126.0,125.0,1938.0,1840.0,287280.0,675690.0,10450463.0,653316.0,1231816.5344196465,9517252.939660078,60.0,15.0,1.0,239.0,1087296.0703708923,-114.4,-11.6,1.0
-118.0,134.0,1938.0,1751.0,644798.0,643896.0,30879001.0,2980044.0,4116236.851546023,32553608.48593949,50.0,50.0,1.0,105.0,1656073.9629756464,-113.4,-10.6,1.0
-118.0,144.0,2019.0,1959.0,404140.0,498940.0,7892069.0,666695.0,897889.9145330373,7414543.507788696,40.0,10.0,1.0,214.0,1337605.1983965766,-112.6,-11.4,1.0
-127.0,132.0,2059.0,1865.0,285420.0,154360.0,9795414.0,958192.0,1230500.6615813277,10050219.104281044,70.0,15.0,1.0,156.0,1154252.548115537,-114.0,-11.6,1.0
-108.0,163.0,2380.0,2322.0,395460.0,641121.0,72513518.0,4715802.0,8963254.717786023,78238483.30220123,50.0,90.0,25.0,42.0,10500730.509215135,-102.6,-11.6,2.0
-117.0,171.0,2798.0,2523.0,703962.0,390180.0,14698842.0,1019888.0,1437933.8877861006,14577192.178017495,20.0,15.0,29.0,47.0,4586838.93526566,-100.4,-11.6,2.0
-112.0,178.0,2443.0,2424.0,182420.0,501714.0,4994369.0,264462.0,671846.0602766701,5250099.806897117,70.0,5.0,32.0,65.0,2020034.7220754083,-100.6,-11.6,2.0
-121.0,183.0,2397.0,2319.0,379940.0,649998.0,66595020.0,5838217.0,8996787.451754348,69469516.2190915,50.0,70.0,32.0,66.0,11758687.375372317,-100.6,-10.4,2.0
-95.0,169.0,2586.0,1878.0,134040.0,127680.0,15965218.0,1403999.0,1872537.723393184,17962095.909204897,80.0,20.0,5.0,123.0,2849578.216668577,-107.8,-11.4,4.0
-111.0,155.0,2424.0,2326.0,292680.0,173660.0,43943837.0,3856488.0,4412108.974375548,39904661.239835,60.0,50.0,5.0,110.0,3979358.7704602494,-108.0,-12.2,4.0
-108.0,159.0,2229.0,2017.0,628081.0,176780.0,54433831.0,5147970.0,7522168.429146628,56632892.455649845,15.0,70.0,5.0,67.0,3367699.8703326,-109.4,-12.2,4.0
-112.0,148.0,2452.0,2303.0,625420.0,301660.0,60890995.0,4713388.0,6312714.812536933,52714893.60651684,90.0,70.0,5.0,94.0,4890776.272934356,-107.6,-11.6,4.0
-92.0,193.0,3080.0,2821.0,169680.0,403760.0,51565232.0,4581231.0,8447320.138133934,52746853.2901926,25.0,50.0,29.0,33.0,8797646.281905089,-100.6,-10.8,3.0
-98.0,168.0,2525.0,2504.0,376140.0,433680.0,90237424.0,4818498.0,11267577.570651406,89728718.68137176,30.0,100.0,29.0,36.0,12288791.947157364,-101.0,-11.4,3.0
-94.0,185.0,2578.0,2338.0,374960.0,435640.0,19812933.0,1116567.0,2766371.8188328315,20880073.41773297,20.0,20.0,31.0,18.0,4658902.332782307,-101.2,-10.6,3.0
-97.0,195.0,2907.0,2664.0,167400.0,403760.0,87273934.0,8451039.0,12686672.599505749,104268622.76347882,40.0,100.0,30.0,26.0,12997511.841639051,-100.6,-11.2,3.0
-108.0,135.0,2011.0,1905.0,512310.0,402720.0,28601403.0,1799292.0,3352320.377366662,26454538.15420877,80.0,40.0,1.0,194.0,1465890.992018901,-113.8,-10.8,1.0
-120.0,123.0,1863.0,1857.0,158600.0,173520.0,18432762.0,1195021.0,1569737.7143719618,15325023.670785112,100.0,25.0,1.0,180.0,1652347.2276431294,-113.0,-11.2,1.0
-117.0,121.0,1986.0,1983.0,631328.0,534378.0,44010969.0,3342027.0,6045094.877955965,46212209.13569554,25.0,80.0,1.0,252.0,1705052.029698804,-113.2,-12.4,1.0
-115.0,128.0,2111.0,1925.0,347180.0,436960.0,55222537.0,5282371.0,7275890.764939183,48885642.722058095,5.0,80.0,1.0,165.0,2676804.5884070443,-111.6,-11.2,1.0
-114.0,122.0,2067.0,2060.0,163180.0,129980.0,53979429.0,3320193.0,6126188.807406282,46594128.21946162,20.0,80.0,1.0,132.0,1837967.7467297504,-112.8,-10.6,1.0
-115.0,116.0,1819.0,1775.0,352420.0,152840.0,22095620.0,1434254.0,3568900.4994819025,22731306.85843124,60.0,40.0,1.0,293.0,1695898.37898663,-113.2,-11.2,1.0
-106.0,133.0,2276.0,2166.0,620304.0,174880.0,27277571.0,1742205.0,3159735.5897067203,26062619.07044272,40.0,40.0,1.0,264.0,1853155.5264795532,-113.2,-11.2,1.0
-105.0,117.0,1651.0,1564.0,346940.0,177480.0,20891712.0,1726700.0,2783874.502055683,22927266.400314268,80.0,40.0,1.0,187.0,2897012.5766116786,-110.8,-11.4,1.0
-99.0,205.0,2799.0,2772.0,525246.0,425640.0,67417679.0,5551411.0,8993328.018015694,66902523.57491706,60.0,60.0,30.0,66.0,8358112.156814596,-101.6,-11.2,3.0
-94.0,234.0,3491.0,3473.0,720542.0,402600.0,31627708.0,2991247.0,3501168.749750984,26382797.39874393,40.0,20.0,30.0,73.0,4077852.466244093,-102.0,-11.6,3.0
-98.0,195.0,2933.0,2929.0,177760.0,399800.0,56099804.0,3859234.0,6954007.298251945,63964234.75575979,100.0,60.0,35.0,31.0,7985142.984708588,-102.0,-11.8,3.0
-95.0,191.0,2815.0,2683.0,504723.0,402600.0,88379700.0,5721145.0,12136279.017458327,101892137.7990098,40.0,100.0,28.0,55.0,11266483.466313366,-101.4,-11.2,3.0
-118.0,142.0,2036.0,1894.0,168020.0,517620.0,7050217.0,649894.0,1262917.4582118166,7311563.736847187,60.0,10.0,1.0,226.0,1128526.584907448,-113.8,-12.0,1.0
-111.0,150.0,2365.0,2283.0,292140.0,461780.0,35245416.0,1894422.0,5282059.944124736,36440606.51411138,30.0,50.0,1.0,146.0,1297491.3105817642,-114.2,-11.6,1.0
-117.0,153.0,2238.0,2132.0,518340.0,520815.0,57789492.0,3819069.0,5607947.23411463,51387320.93727843,10.0,70.0,1.0,250.0,1834440.8351608708,-113.0,-11.8,1.0
-122.0,143.0,2050.0,1847.0,345760.0,126620.0,13947675.0,1251108.0,2298873.513169809,14368607.24463609,10.0,20.0,1.0,110.0,1494116.3521848675,-113.0,-10.6,1.0
-124.0,170.0,2730.0,2707.0,301000.0,146280.0,39290650.0,3682914.0,4123669.090754781,37442405.9659713,30.0,40.0,29.0,45.0,7787541.279569487,-101.6,-11.4,2.0
-119.0,171.0,2508.0,2411.0,148040.0,376000.0,10943491.0,584992.0,1340681.130783408,9853618.28031028,30.0,10.0,30.0,39.0,3517566.34825066,-100.0,-11.2,2.0
-120.0,169.0,2658.0,2583.0,290260.0,174540.0,25491690.0,1658964.0,2493559.196903252,23720403.98056743,15.0,25.0,33.0,12.0,7529899.170733526,-98.4,-10.8,2.0
-124.0,177.0,2698.0,2564.0,170220.0,536817.0,17245898.0,1403943.0,1972986.838231002,15104904.478975972,90.0,15.0,30.0,51.0,4583217.788767157,-100.4,-10.8,2.0
-115.0,169.0,2793.0,2525.0,375620.0,404100.0,69883627.0,6757342.0,9573952.343768414,63944897.81745454,30.0,70.0,29.0,71.0,10740714.485585865,-100.6,-11.4,2.0
-111.0,188.0,3068.0,2905.0,177000.0,298140.0,9651397.0,625152.0,1317194.6091192334,10865531.086551014,5.0,10.0,33.0,29.0,3074221.3909875443,-100.0,-10.6,2.0
-121.0,183.0,2472.0,2235.0,522702.0,173120.0,35839899.0,3249101.0,5225110.155288123,40350401.059573874,40.0,40.0,30.0,84.0,8223410.332722284,-99.8,-11.2,2.0
-119.0,195.0,3051.0,3024.0,525816.0,639792.0,71238658.0,4816223.0,7803203.62381606,73782574.40475523,80.0,70.0,29.0,29.0,9782187.531749632,-101.4,-11.0,2.0
-112.0,202.0,2778.0,2515.0,521720.0,301300.0,21555664.0,2028318.0,2944476.909413497,22724627.965823773,20.0,20.0,28.0,34.0,4689182.463751754,-101.6,-11.2,2.0
-120.0,188.0,2974.0,2887.0,508188.0,173800.0,17338495.0,1357525.0,2022783.25894554,16026386.722030932,90.0,15.0,29.0,89.0,3970239.734945772,-101.2,-11.8,2.0
-117.0,180.0,2713.0,2554.0,645491.0,519366.0,80998636.0,6991197.0,9001542.442607718,68468425.66587894,20.0,70.0,34.0,59.0,10831189.698126752,-100.8,-10.6,2.0
-111.0,188.0,2391.0,2346.0,354860.0,641847.0,97309485.0,5819847.0,13683023.431890327,100168439.29211707,5.0,100.0,27.0,35.0,11488036.453348313,-101.8,-11.2,2.0
-111.0,127.0,2051.0,2028.0,403940.0,285400.0,26177848.0,2213624.0,2967490.030844475,24886861.819144547,100.0,40.0,1.0,149.0,2068836.8492485215,-112.2,-11.4,1.0
-119.0,128.0,1904.0,1847.0,285440.0,387560.0,51635640.0,2684335.0,7422773.343778795,54751656.060239255,25.0,90.0,1.0,93.0,2197781.24024365,-112.4,-11.6,1.0
-112.0,134.0,2115.0,1992.0,643500.0,636616.0,3449500.0,225544.0,490988.9136395708,3533572.3265405498,90.0,5.0,1.0,195.0,1182478.275124461,-112.2,-10.8,1.0
-105.0,119.0,1656.0,1522.0,339680.0,641040.0,14599860.0,853341.0,1748142.608692004,14826648.917263646,20.0,25.0,1.0,26.0,2096413.350909297,-111.6,-10.6,1.0
-122.0,172.0,2571.0,2453.0,164800.0,298520.0,18712205.0,1365486.0,2670924.176556422,19412825.01540579,20.0,20.0,31.0,61.0,4798629.197470481,-101.8,-11.0,2.0
-134.0,213.0,3210.0,3003.0,497120.0,730119.0,42593823.0,4044817.0,5262666.185740781,35390524.2432261,80.0,30.0,26.0,34.0,5529858.558228613,-103.0,-11.2,2.0
-133.0,179.0,2734.0,2466.0,165900.0,172800.0,5003932.0,433290.0,598258.7902999686,5252172.788937033,40.0,5.0,27.0,52.0,1923321.9262799136,-100.6,-12.4,2.0
-124.0,194.0,2876.0,2754.0,170200.0,694556.0,5350317.0,376575.0,616283.5740901614,5727401.677635361,30.0,5.0,33.0,65.0,1963512.4553090683,-100.2,-12.2,2.0
-117.0,197.0,2702.0,2525.0,460000.0,302420.0,99557868.0,6039611.0,11160048.217018902,95245958.2280958,5.0,90.0,31.0,22.0,11631071.104037307,-101.0,-11.2,2.0
-115.0,199.0,3251.0,3038.0,141000.0,470300.0,55726855.0,5027931.0,7957447.571379456,64871403.35498216,50.0,60.0,29.0,51.0,8988747.183790637,-101.4,-11.4,2.0
-114.0,207.0,2889.0,2823.0,182860.0,152800.0,78690590.0,4408360.0,13259307.82240194,89407250.3395691,25.0,80.0,32.0,46.0,11029112.32814094,-101.0,-11.2,2.0
-114.0,185.0,2824.0,2707.0,290600.0,186420.0,24520982.0,1608155.0,2536762.0814189925,25829084.4146816,10.0,25.0,28.0,18.0,5744654.306812064,-100.4,-10.8,2.0
-116.0,120.0,1673.0,1584.0,285440.0,285600.0,8691390.0,724472.0,1198791.4459974533,9136562.822073676,100.0,15.0,1.0,159.0,1945320.9632256024,-111.4,-11.8,1.0
-127.0,123.0,1721.0,1706.0,498140.0,152300.0,35926700.0,3005336.0,3699517.8109399886,35614907.57050445,40.0,60.0,1.0,107.0,2130918.8042512825,-112.2,-11.8,1.0
-123.0,125.0,1782.0,1611.0,286800.0,514440.0,66440205.0,5147301.0,7420670.782369864,59171844.190190114,50.0,100.0,1.0,201.0,2615124.911338148,-112.0,-11.0,1.0
-123.0,117.0,1641.0,1490.0,347600.0,188240.0,5668174.0,313766.0,894032.2531920467,6024316.600078316,90.0,10.0,1.0,214.0,1450031.6737296488,-112.8,-12.4,1.0
