ULMeanNL,ConnMean,AttOutExecInterXn,SuccOutInterXn,ArfcnUL,ArfcnDL,NbrPktDL,NbrPktLossDL,UpOctUL,UpOctDL,BsChannelBwUL,BsChannelBwDL,MaxTxPower,RetTilt,TransRatePeak_mean,RSRP_mean,RSRQ_mean,Label
-100.0,193.0,2823.0,2800.0,169440.0,403780.0,56934557.0,3013897.0,8603209.774863986,62842200.40501795,20.0,60.0,28.0,52.0,8432401.711224418,-102.6,-11.2,3.0
-92.0,185.0,3069.0,3014.0,713656.0,434440.0,97752525.0,6002293.0,13278787.982935911,89029362.5134319,90.0,90.0,27.0,41.0,12985259.807337996,-100.6,-11.0,3.0
-98.0,185.0,2897.0,2841.0,467300.0,434440.0,74590909.0,5801359.0,7843057.413462295,70370326.37882002,25.0,70.0,34.0,61.0,13702869.767625922,-98.8,-10.8,3.0
-93.0,184.0,2886.0,2848.0,340520.0,402640.0,43218785.0,4104829.0,5072268.285014221,40614416.31203102,25.0,40.0,31.0,52.0,9130119.135878637,-99.4,-11.2,3.0
-92.0,175.0,2926.0,2637.0,286340.0,402640.0,33849633.0,2651374.0,3491093.723235959,29212205.184415776,10.0,30.0,30.0,37.0,7015905.89042341,-100.4,-10.4,3.0
-96.0,158.0,2317.0,2171.0,623790.0,402640.0,40720291.0,2962627.0,4917369.037883918,34875422.70272229,30.0,40.0,31.0,48.0,7779913.75355901,-101.2,-11.0,3.0
-100.0,172.0,2266.0,2098.0,520224.0,469040.0,5266066.0,409711.0,736941.5253087636,5077902.518315888,5.0,5.0,33.0,70.0,2045824.6241328947,-99.4,-11.4,3.0
-98.0,176.0,2800.0,2656.0,141540.0,469040.0,11138243.0,735658.0,1639863.8531603424,10096316.58084377,50.0,10.0,26.0,28.0,3273963.213227389,-100.4,-11.2,3.0
-121.0,216.0,3013.0,2959.0,521394.0,160080.0,30338431.0,2982003.0,4649334.007748318,35975583.64633123,50.0,30.0,28.0,37.0,6225345.814145067,-100.0,-11.6,2.0
-113.0,208.0,2873.0,2745.0,392300.0,462420.0,10444925.0,907692.0,1736087.5363808647,11972971.23665003,40.0,10.0,29.0,46.0,2422217.7483126465,-102.6,-11.4,2.0
-107.0,205.0,3189.0,2946.0,461040.0,470540.0,29423569.0,2479638.0,3721390.7168963356,28552925.312408436,25.0,25.0,26.0,39.0,4500143.633503841,-102.6,-11.0,2.0
-116.0,212.0,3231.0,3040.0,158780.0,531108.0,22615695.0,2218714.0,2688860.16545158,23876441.36701738,40.0,20.0,29.0,31.0,4333642.5676318165,-101.2,-11.6,2.0
-120.0,204.0,2995.0,2772.0,134200.0,173040.0,35539633.0,3361254.0,4602882.539274635,34124313.59504987,20.0,30.0,32.0,20.0,5036996.03949679,-102.6,-12.0,2.0
-114.0,186.0,2764.0,2709.0,518440.0,403980.0,19795866.0,1530319.0,3058600.87904053,20848630.523365803,20.0,20.0,25.0,76.0,3581416.717999523,-103.6,-11.2,2.0
-112.0,181.0,2613.0,2355.0,285960.0,285560.0,92639399.0,5318886.0,12044313.030847903,97285833.21322064,15.0,100.0,35.0,56.0,10340002.938046934,-102.0,-11.0,2.0
-124.0,197.0,3051.0,2985.0,142620.0,147580.0,90232612.0,7712108.0,9121498.822267447,84997826.23337093,50.0,80.0,31.0,67.0,9687601.483150108,-101.6,-11.2,2.0
-122.0,192.0,3159.0,2868.0,506840.0,724210.0,13834115.0,815510.0,1298719.3266754686,11117085.934451584,70.0,10.0,35.0,77.0,2745999.3729802333,-100.6,-11.6,2.0
-107.0,186.0,2768.0,2685.0,381140.0,637114.0,17039865.0,1346672.0,2151027.8104180857,15964683.718466911,30.0,15.0,36.0,20.0,3736026.8122638585,-100.4,-11.2,2.0
-108.0,189.0,2787.0,2684.0,301820.0,640898.0,11973438.0,832769.0,1137544.148787347,10912838.353972534,10.0,10.0,32.0,23.0,2774913.2395272464,-100.4,-11.0,2.0
-112.0,208.0,3124.0,2907.0,146580.0,513420.0,12254624.0,769563.0,1646843.8686994773,11932010.504633546,10.0,10.0,26.0,45.0,2517340.152415006,-102.0,-12.6,2.0
-96.0,160.0,2428.0,1762.0,462380.0,497720.0,84539770.0,4747908.0,6749783.551752832,80383816.7532089,60.0,100.0,5.0,64.0,9128132.291021813,-104.4,-11.6,4.0
-96.0,148.0,2355.0,1544.0,497860.0,526960.0,69140865.0,4424768.0,5860730.415864837,67172612.59763221,25.0,90.0,5.0,165.0,4922521.706515456,-107.8,-11.4,4.0
-98.0,167.0,2319.0,1427.0,287840.0,297800.0,57622248.0,4049986.0,5019222.981852909,59482346.16411021,20.0,70.0,5.0,70.0,6541143.929621954,-106.0,-11.4,4.0
-114.0,160.0,2656.0,2605.0,644597.0,403880.0,4452233.0,256024.0,591444.679376037,4451383.647149071,50.0,5.0,5.0,127.0,1700574.070238636,-105.8,-11.8,4.0
-117.0,142.0,2040.0,1993.0,171640.0,175520.0,15607901.0,1150522.0,1907720.5279056043,15092411.947379263,100.0,20.0,5.0,62.0,3074235.0914751105,-107.8,-11.4,4.0
-117.0,160.0,1991.0,1968.0,387680.0,397680.0,70953794.0,6140718.0,8674914.130869813,56989074.169207394,60.0,70.0,5.0,80.0,3665564.113369649,-109.0,-11.2,4.0
-115.0,171.0,2471.0,2415.0,509820.0,629842.0,38975424.0,2267532.0,4088739.9529623133,35494330.1831249,5.0,40.0,5.0,117.0,5010329.202461203,-106.4,-10.8,4.0
-117.0,143.0,2163.0,2039.0,346900.0,470020.0,59430246.0,3425442.0,8344810.462838592,64903267.57744193,30.0,90.0,5.0,49.0,4386701.806442872,-108.4,-11.6,4.0
-119.0,142.0,1769.0,1624.0,400880.0,177080.0,19081473.0,1430931.0,1851387.8718659587,15092411.947379263,40.0,20.0,5.0,99.0,3408787.289901738,-107.0,-10.6,4.0
-112.0,143.0,2300.0,2273.0,177480.0,422820.0,51055232.0,4882813.0,6043680.22404097,57934786.15423295,10.0,80.0,5.0,111.0,4312608.376329648,-108.4,-11.6,4.0
-112.0,149.0,2216.0,2130.0,528180.0,425880.0,54911561.0,3183405.0,6937572.253715099,53071075.32007439,80.0,70.0,5.0,73.0,5116520.3085240545,-107.2,-11.6,4.0
-120.0,147.0,2119.0,2024.0,287840.0,148200.0,85425998.0,8028412.0,9329710.299503013,73852631.64201067,30.0,100.0,5.0,64.0,5968125.658082145,-107.2,-11.4,4.0
-96.0,147.0,2336.0,1612.0,167000.0,173480.0,15976999.0,1269384.0,1370250.8811552774,15623834.903272899,15.0,20.0,5.0,152.0,3771000.177339603,-106.8,-11.6,4.0
-92.0,153.0,2390.0,2092.0,505600.0,523580.0,19561025.0,1699050.0,1968843.147305859,20173006.19256359,20.0,25.0,5.0,60.0,4573832.304996732,-106.0,-11.0,4.0
-95.0,141.0,2114.0,1782.0,476460.0,500055.0,53049546.0,4329136.0,4629889.9787215395,50221621.61161401,70.0,70.0,5.0,155.0,4670172.208277072,-108.0,-12.8,4.0
-121.0,140.0,2178.0,2067.0,158980.0,636174.0,38416841.0,3792490.0,3865021.2674458725,29059685.53004378,25.0,40.0,5.0,163.0,5729644.335004576,-106.2,-11.2,4.0
-123.0,138.0,2006.0,1824.0,505600.0,175260.0,11186705.0,699643.0,1444814.2499715013,11107846.139936652,80.0,15.0,5.0,88.0,2808800.659469378,-108.0,-11.6,4.0
-114.0,139.0,2240.0,2097.0,404720.0,388820.0,81585035.0,7915896.0,8308480.498294571,69833440.80435023,80.0,100.0,5.0,190.0,8956054.946921801,-105.4,-11.8,4.0
-118.0,158.0,2573.0,2479.0,181640.0,521360.0,19394761.0,1167927.0,2289544.613501285,20832254.760948017,40.0,25.0,5.0,77.0,4369223.31064906,-106.4,-10.6,4.0
-124.0,135.0,2179.0,2091.0,385000.0,155400.0,55954818.0,3653512.0,5651597.889403254,54693679.23651363,90.0,80.0,5.0,147.0,8049050.338809637,-105.4,-10.8,4.0
-116.0,131.0,2008.0,1962.0,167800.0,517662.0,40128364.0,2370883.0,5940311.164657007,46659804.47603855,60.0,70.0,5.0,120.0,5192184.421126525,-107.4,-12.2,4.0
-109.0,146.0,2227.0,2054.0,352720.0,471800.0,80214431.0,7297466.0,7473636.709292238,66264874.5895561,60.0,90.0,5.0,141.0,7293610.699916771,-105.8,-10.6,4.0
-115.0,145.0,2191.0,2030.0,140900.0,363280.0,4024205.0,343027.0,505842.676678441,4034066.4302288457,25.0,5.0,5.0,185.0,1736790.6676029097,-107.0,-11.4,4.0
-120.0,138.0,2165.0,2008.0,496940.0,640528.0,3335088.0,286279.0,418349.0966270654,3839318.395666074,20.0,5.0,5.0,162.0,1675740.009010832,-107.4,-10.8,4.0
-102.0,207.0,3055.0,2978.0,462060.0,432220.0,92664253.0,5768151.0,13888498.543773,100290826.59036247,30.0,90.0,33.0,24.0,8490987.934774216,-103.2,-10.8,3.0
-97.0,199.0,2832.0,2558.0,537330.0,508420.0,21352997.0,1762622.0,2366696.921128345,22460187.08177763,60.0,20.0,31.0,67.0,4333134.836897669,-101.2,-11.4,3.0
-97.0,205.0,2976.0,2697.0,502680.0,497820.0,100325346.0,7662072.0,11292798.316856256,88634420.11672185,90.0,80.0,33.0,25.0,11104816.30802614,-100.4,-10.8,3.0
-98.0,220.0,3545.0,3306.0,514240.0,470260.0,27649644.0,2345266.0,3429747.053172096,30964934.882171318,50.0,25.0,36.0,25.0,5265594.153551841,-100.6,-11.6,3.0
-95.0,203.0,3049.0,2752.0,288600.0,476880.0,64689903.0,4130511.0,8384626.157675368,66524737.27183436,60.0,60.0,34.0,55.0,9205828.374092804,-100.6,-11.6,3.0
-96.0,200.0,2906.0,2857.0,163000.0,476880.0,86234074.0,4947896.0,11471428.958570827,86954621.1909313,80.0,80.0,39.0,45.0,10191031.999323195,-101.2,-11.2,3.0
-96.0,187.0,2587.0,2511.0,517719.0,439100.0,42506097.0,2912827.0,4855615.263949753,41090254.146647,60.0,40.0,27.0,52.0,6327219.582722951,-102.0,-11.4,3.0
-93.0,207.0,3396.0,3211.0,394100.0,439100.0,84897283.0,7583647.0,12861983.434578618,89312436.70206997,15.0,80.0,31.0,49.0,9895752.678055683,-101.6,-10.4,3.0
-96.0,184.0,3014.0,2816.0,142300.0,432220.0,70346907.0,5083748.0,10140611.76330058,69989946.2362318,5.0,70.0,34.0,40.0,9909771.048065977,-100.8,-11.0,3.0
-101.0,190.0,2872.0,2632.0,386520.0,508420.0,42287661.0,2861007.0,7026485.254627036,41697730.69000725,15.0,40.0,26.0,32.0,6951895.444368178,-101.0,-11.8,3.0
-110.0,191.0,2747.0,2522.0,712080.0,402760.0,36615148.0,3048699.0,4554219.5402807,31981522.27159111,5.0,30.0,33.0,56.0,5576708.162441539,-101.4,-11.2,3.0
-92.0,177.0,2634.0,2553.0,377520.0,403100.0,5234390.0,426022.0,517832.03097195737,5204894.011747728,50.0,5.0,29.0,36.0,1666406.1097119276,-100.0,-11.8,3.0
-98.0,202.0,3137.0,2829.0,180600.0,470880.0,16688856.0,1391879.0,2178244.5080161444,17273630.75049037,70.0,15.0,32.0,87.0,3817695.843431242,-101.2,-11.2,3.0
-97.0,211.0,3247.0,3043.0,392620.0,390320.0,114453085.0,6437926.0,12873234.511862408,112948765.76167163,100.0,100.0,31.0,42.0,11403737.769163895,-101.6,-11.0,3.0
-94.0,204.0,3382.0,3245.0,339080.0,393720.0,5218997.0,508302.0,782879.072348996,6016968.318016921,15.0,5.0,32.0,47.0,1682246.8892020073,-101.4,-11.4,3.0
-96.0,198.0,3267.0,3004.0,168780.0,393720.0,5607062.0,334072.0,857418.1516573606,5809665.989997389,100.0,5.0,27.0,51.0,1610073.0802199454,-102.2,-10.8,3.0
-101.0,217.0,3509.0,3320.0,374240.0,497680.0,120387709.0,11365971.0,16469426.958555486,116852963.76842341,25.0,100.0,37.0,20.0,11403737.769163895,-101.6,-11.4,3.0
-101.0,192.0,3077.0,2927.0,133500.0,393720.0,40871823.0,3328946.0,5585271.01645798,42466850.39612334,10.0,40.0,33.0,54.0,8765232.59915949,-99.0,-11.4,3.0
-97.0,193.0,2767.0,2735.0,158300.0,473720.0,61359166.0,3940086.0,8905706.896957193,63121054.15533955,25.0,60.0,32.0,35.0,11121431.65751687,-99.2,-11.8,3.0
-93.0,196.0,3229.0,3191.0,526300.0,473720.0,22490926.0,1302762.0,3758483.7106233533,22098411.49638381,10.0,20.0,30.0,39.0,4793520.018934114,-100.8,-11.0,3.0
-96.0,191.0,2704.0,2506.0,518420.0,497680.0,23247978.0,1985823.0,3589094.64718864,26697001.887115993,100.0,25.0,29.0,85.0,5492923.59349172,-101.0,-11.2,3.0
-101.0,178.0,2630.0,2449.0,621652.0,390320.0,8809901.0,724862.0,1426913.8927879317,10277699.613794237,90.0,10.0,32.0,17.0,2787284.5603516717,-101.6,-11.0,3.0
-93.0,184.0,2911.0,2805.0,653567.0,439080.0,30294172.0,2893797.0,3842259.12726044,30680799.540996734,15.0,30.0,29.0,60.0,5776123.877218497,-101.8,-10.8,3.0
-93.0,201.0,3130.0,2905.0,518628.0,393720.0,14099673.0,1299650.0,1401226.2010396975,11605716.979621584,80.0,10.0,32.0,58.0,2752118.9224609253,-101.8,-11.6,3.0
-110.0,133.0,2169.0,1956.0,624367.0,377840.0,35607205.0,2172071.0,3412161.2625009697,27606701.253541593,70.0,40.0,5.0,104.0,4917563.111211416,-106.8,-10.8,0.0
-110.0,130.0,1787.0,1759.0,620664.0,285940.0,33885624.0,3100040.0,4573873.6551437415,33468425.555990644,60.0,50.0,5.0,121.0,6725894.995080513,-105.4,-10.8,0.0
-114.0,141.0,2265.0,2218.0,171340.0,174020.0,56200146.0,4266755.0,6851558.177158972,50221621.61161401,10.0,70.0,5.0,158.0,5842996.1001277985,-106.8,-11.4,0.0
-117.0,141.0,2162.0,2141.0,638959.0,403340.0,9793168.0,861273.0,1049635.019822148,7669313.678100249,20.0,10.0,5.0,143.0,3065546.7273416533,-105.4,-11.6,0.0
-111.0,143.0,2255.0,2175.0,339760.0,643700.0,50730534.0,2900329.0,5136734.624590437,50933985.03872911,15.0,70.0,5.0,128.0,5763762.420775223,-106.8,-11.6,0.0
-117.0,137.0,1832.0,1659.0,470080.0,641797.0,44947022.0,3056652.0,5904219.093540903,48796894.75738383,70.0,70.0,5.0,29.0,6051801.211658443,-106.8,-12.2,0.0
-122.0,135.0,2130.0,2088.0,134400.0,187440.0,4169601.0,335514.0,547363.2914102064,3755854.9522820287,90.0,5.0,5.0,168.0,1526755.7964102658,-108.4,-11.4,0.0
-117.0,137.0,2211.0,2192.0,351340.0,389120.0,8942714.0,806167.0,1042552.9465746896,7451744.495742795,90.0,10.0,5.0,112.0,2664893.4308144925,-106.8,-10.8,0.0
-115.0,134.0,1966.0,1894.0,388740.0,147940.0,3957928.0,286479.0,456415.5971020748,3728033.804487347,50.0,5.0,5.0,76.0,1916277.0758621737,-105.8,-11.2,0.0
-118.0,148.0,2283.0,2119.0,649564.0,302880.0,72323005.0,6517702.0,9121406.043559065,67172612.59763221,15.0,90.0,5.0,183.0,7192186.701383941,-106.4,-11.2,0.0
-119.0,154.0,2496.0,2272.0,511060.0,655494.0,34130652.0,2545038.0,5079023.724759113,39647211.812481225,70.0,50.0,5.0,29.0,7093542.623009081,-105.0,-11.2,0.0
-115.0,146.0,2204.0,2052.0,285980.0,465900.0,14503187.0,1166109.0,1561298.3796772421,11751779.249498198,70.0,15.0,5.0,136.0,3541100.9002144122,-106.2,-11.2,0.0
-118.0,196.0,2768.0,2720.0,285920.0,172460.0,50671555.0,3755515.0,6282548.136875231,53504735.624622695,70.0,50.0,28.0,71.0,8446856.85935988,-101.0,-11.0,2.0
-115.0,183.0,2600.0,2549.0,498640.0,424980.0,108303215.0,9903840.0,13708154.522620521,97852092.13188012,30.0,100.0,30.0,18.0,12343016.070315924,-101.0,-10.8,2.0
-119.0,190.0,3015.0,2870.0,660461.0,285700.0,74053720.0,5927431.0,9131321.63405568,71534731.03368297,80.0,70.0,25.0,23.0,10908766.752686659,-100.4,-10.4,2.0
-127.0,190.0,2923.0,2712.0,404580.0,697238.0,85118828.0,4881497.0,10719028.422520656,91655923.84149216,80.0,90.0,29.0,16.0,12216505.419593578,-100.6,-11.6,2.0
-122.0,189.0,2996.0,2830.0,163560.0,286680.0,79435889.0,6805554.0,12016634.587680252,100825204.41891545,20.0,100.0,28.0,73.0,10190626.89188779,-102.6,-10.8,2.0
-116.0,175.0,2445.0,2442.0,376060.0,526848.0,65203165.0,4677835.0,7522513.331163582,57173999.119478226,50.0,60.0,31.0,68.0,8836926.485831562,-101.6,-11.6,2.0
-125.0,189.0,2981.0,2840.0,522820.0,697021.0,87633648.0,6100557.0,9898188.900924016,90954321.70291151,60.0,90.0,27.0,44.0,12552091.071916271,-100.4,-11.0,2.0
-127.0,190.0,2514.0,2333.0,392880.0,124000.0,107464346.0,5569524.0,8973073.863732275,91655923.84149216,40.0,90.0,29.0,23.0,9635260.156302886,-102.6,-10.4,2.0
-119.0,191.0,2707.0,2446.0,461660.0,399400.0,6198735.0,423643.0,829449.2061551666,5616580.543750374,25.0,5.0,29.0,31.0,1718930.9476253956,-101.0,-11.6,2.0
-112.0,189.0,2781.0,2640.0,169500.0,156280.0,74386580.0,6042533.0,11217099.990384156,81169444.2108695,5.0,80.0,27.0,65.0,8219416.4982407885,-103.4,-11.0,2.0
-118.0,196.0,2826.0,2805.0,377500.0,151660.0,89512659.0,4766703.0,11443461.06595943,94202942.92073148,10.0,90.0,26.0,22.0,10614768.314268501,-101.8,-10.6,2.0
-132.0,184.0,2951.0,2767.0,352420.0,657812.0,78181463.0,4911366.0,10557590.576787628,79301790.10887003,50.0,80.0,30.0,34.0,9795605.21422115,-102.0,-11.4,2.0
-129.0,144.0,2258.0,2167.0,460620.0,187680.0,69020867.0,6000579.0,8081841.8220862495,54996348.06231536,15.0,80.0,1.0,162.0,1869663.944144693,-112.8,-10.8,1.0
-120.0,124.0,1901.0,1793.0,461500.0,639328.0,42533171.0,3902480.0,5574905.711072188,35904459.66457359,40.0,60.0,1.0,216.0,2438779.323641616,-111.8,-12.0,1.0
-111.0,124.0,2194.0,2040.0,378440.0,517710.0,16971614.0,1554075.0,1887717.6125403908,15449617.35916548,60.0,25.0,1.0,272.0,2207812.966765764,-111.6,-10.4,1.0
-115.0,126.0,1801.0,1646.0,299140.0,403240.0,6306209.0,347119.0,705293.5540287242,6487725.569315109,25.0,10.0,1.0,228.0,1198144.4517665661,-113.6,-10.8,1.0
-113.0,114.0,1625.0,1524.0,346700.0,129620.0,51286492.0,4949178.0,6843453.31558437,53964721.90145338,60.0,100.0,1.0,243.0,2232269.489210848,-112.8,-11.6,1.0
-118.0,129.0,1769.0,1649.0,349740.0,175840.0,40602433.0,3569957.0,5309702.458713673,43326564.71182299,5.0,70.0,1.0,139.0,2240976.078633888,-111.8,-11.4,1.0
-123.0,148.0,2325.0,2241.0,632380.0,626462.0,4169852.0,364737.0,506205.1067686372,3902751.524835831,20.0,5.0,1.0,216.0,1054498.8811477888,-113.0,-10.6,1.0
-113.0,133.0,2033.0,1919.0,525876.0,397460.0,22225032.0,2175781.0,3426708.6763095725,26062619.070442718,10.0,40.0,1.0,175.0,1630869.7372612064,-113.2,-10.6,1.0
-115.0,136.0,2113.0,2046.0,390560.0,470840.0,74922388.0,6764900.0,7578566.726572352,64378966.478926845,70.0,100.0,1.0,213.0,2086328.2904978148,-112.6,-11.4,1.0
-113.0,131.0,1972.0,1831.0,286300.0,173720.0,16365656.0,1193102.0,1797562.2348325148,13162849.993337957,40.0,20.0,1.0,187.0,1434653.7345228516,-113.4,-11.4,1.0
-111.0,117.0,1647.0,1605.0,177780.0,177360.0,63683234.0,4504664.0,8129680.667295609,55384846.16201795,70.0,100.0,1.0,192.0,2020632.9115469337,-112.6,-10.0,1.0
-116.0,117.0,1792.0,1715.0,169780.0,390740.0,17570029.0,975647.0,3580626.359365066,17377547.503044043,70.0,30.0,1.0,193.0,1928919.0915764268,-112.4,-10.6,1.0
-93.0,143.0,2162.0,1655.0,165080.0,161220.0,25045674.0,2421930.0,2754932.5617348934,29682393.077116147,80.0,40.0,5.0,98.0,6268237.058201393,-105.2,-11.6,4.0
-97.0,140.0,2303.0,1673.0,376380.0,400280.0,17569987.0,1396454.0,1353228.396821565,14879842.765021808,80.0,20.0,5.0,15.0,3389007.9271020973,-107.6,-11.0,4.0
-90.0,140.0,1936.0,1465.0,288380.0,299320.0,55590283.0,3755382.0,5234593.67747982,56719371.0600882,70.0,80.0,5.0,68.0,7100570.09009085,-106.0,-10.8,4.0
-120.0,142.0,2246.0,2160.0,165080.0,519960.0,6952912.0,529328.0,814824.7246482893,7723705.973689612,30.0,10.0,5.0,86.0,2436946.597778743,-107.6,-11.8,4.0
-122.0,144.0,2457.0,2345.0,506440.0,176740.0,22399200.0,2211366.0,2901451.1653549355,22641591.944215715,15.0,30.0,5.0,74.0,3257598.884149973,-108.8,-11.2,4.0
-115.0,138.0,2279.0,2136.0,475020.0,471600.0,65102402.0,4100821.0,8630647.77524713,69331041.94964267,30.0,100.0,5.0,65.0,8416548.92803047,-105.2,-12.0,4.0
-114.0,136.0,2032.0,1974.0,390980.0,383880.0,63225481.0,4194227.0,6134122.018645723,61726184.549175546,15.0,90.0,5.0,133.0,5999253.9403218,-107.0,-11.8,4.0
-124.0,155.0,2291.0,2230.0,534042.0,626878.0,42768632.0,3560331.0,5951998.339708068,47579815.991020344,100.0,60.0,5.0,140.0,5347174.6469934285,-107.0,-11.2,4.0
-122.0,134.0,2007.0,1933.0,180740.0,129060.0,56914153.0,4387636.0,7032194.987709267,54288540.87179871,60.0,80.0,5.0,126.0,5348100.941727178,-107.4,-11.4,4.0
-111.0,149.0,2261.0,2040.0,144360.0,285840.0,11004189.0,879759.0,1398830.3931877238,11993254.165583776,60.0,15.0,5.0,176.0,4330898.482606624,-104.2,-11.4,4.0
-117.0,164.0,2170.0,2165.0,165320.0,362520.0,37235445.0,3388991.0,4359199.124948011,34041345.906622715,60.0,40.0,5.0,126.0,6938495.63485541,-104.4,-11.2,4.0
-124.0,146.0,2056.0,1961.0,706234.0,731237.0,3662337.0,253484.0,470400.45601059834,4061887.5780235277,15.0,5.0,5.0,68.0,2141368.7558736824,-104.4,-11.8,4.0
-126.0,126.0,1834.0,1687.0,518376.0,297320.0,52304502.0,4052915.0,6195501.888144378,53896161.434298016,70.0,90.0,1.0,264.0,1341213.129676677,-114.4,-11.2,1.0
-130.0,144.0,2071.0,1958.0,163100.0,702538.0,3362962.0,326096.0,499974.4078070147,3797271.753894322,20.0,5.0,1.0,149.0,784420.552307971,-114.2,-11.6,1.0
-120.0,148.0,1972.0,1840.0,519500.0,151760.0,20395503.0,1179871.0,2669717.3046100596,21981854.96111554,50.0,30.0,1.0,251.0,1380446.1139937046,-113.6,-11.0,1.0
-113.0,157.0,2524.0,2380.0,708482.0,174880.0,37531920.0,3262418.0,5144517.791124616,38141168.151436575,15.0,50.0,1.0,113.0,1768634.7379520095,-112.8,-11.2,1.0
-115.0,159.0,2338.0,2286.0,371020.0,465020.0,4554874.0,401111.0,611068.1450682348,4192820.8949249806,100.0,5.0,1.0,173.0,965552.2475865487,-112.6,-10.8,1.0
-108.0,133.0,2079.0,1918.0,632191.0,366560.0,5992846.0,542539.0,1074450.3605754205,6848154.767610393,70.0,10.0,1.0,239.0,1048358.7885899252,-114.0,-11.0,1.0
-112.0,145.0,2100.0,2067.0,662511.0,377540.0,62801741.0,3538621.0,6573202.011702483,62023360.38073978,20.0,90.0,1.0,185.0,1212410.3703613733,-114.8,-11.6,1.0
-118.0,150.0,2223.0,2161.0,505551.0,632843.0,18113596.0,1169009.0,2859914.9887506156,18689053.257055014,60.0,25.0,1.0,262.0,1399111.30047154,-113.4,-10.8,1.0
-117.0,150.0,2135.0,2019.0,286240.0,399620.0,14187010.0,1119540.0,2378107.732122439,18689053.257055014,70.0,25.0,1.0,197.0,1409687.0105092213,-113.4,-11.2,1.0
-124.0,129.0,2183.0,2178.0,158320.0,159000.0,40852972.0,3076283.0,4954435.375008667,37352220.13491929,40.0,60.0,1.0,235.0,1273714.855469991,-114.6,-11.4,1.0
-124.0,151.0,2336.0,2123.0,177020.0,637964.0,4893461.0,252212.0,467726.5608574066,3981861.3530419627,20.0,5.0,1.0,254.0,772902.635423112,-114.2,-11.8,1.0
-118.0,136.0,1890.0,1855.0,165000.0,388380.0,69522155.0,4391037.0,6971423.276338917,58173634.56400421,10.0,90.0,1.0,201.0,1796032.14106843,-113.2,-11.4,1.0
-129.0,139.0,1947.0,1757.0,292980.0,177940.0,27525997.0,2539661.0,3147348.0838669036,27238376.321740884,90.0,40.0,1.0,194.0,2374661.7892374834,-111.8,-10.8,1.0
-119.0,134.0,1848.0,1772.0,522654.0,627026.0,13236957.0,939143.0,1801441.9349008987,13464289.30616249,80.0,20.0,1.0,198.0,1289150.8534030817,-113.8,-10.6,1.0
-121.0,128.0,1834.0,1788.0,462140.0,706596.0,55017346.0,3511347.0,5279521.801607398,48885642.722058095,80.0,80.0,1.0,239.0,1438724.778464167,-114.0,-10.6,1.0
-125.0,125.0,1798.0,1731.0,632824.0,163360.0,15202691.0,898224.0,2147825.5670501036,15574211.047545847,15.0,25.0,1.0,246.0,2198113.446635869,-111.4,-11.4,1.0
-116.0,137.0,1956.0,1767.0,132900.0,380220.0,60359693.0,5385320.0,6900037.57722836,58601381.87697483,60.0,90.0,1.0,251.0,1629213.8064301028,-113.8,-11.4,1.0
-113.0,137.0,2134.0,2063.0,342320.0,191780.0,21365813.0,1687935.0,2642193.953315094,20348068.44373533,80.0,30.0,1.0,221.0,1677336.3561916403,-112.8,-11.4,1.0
-110.0,137.0,2051.0,1914.0,706526.0,302660.0,30251387.0,2347947.0,3680411.51194629,26846457.237974826,40.0,40.0,1.0,259.0,2198025.0869495757,-112.2,-11.0,1.0
-108.0,135.0,1940.0,1827.0,291000.0,398340.0,34068437.0,2230811.0,3840083.2833538596,39089532.699334145,15.0,60.0,1.0,167.0,1732420.4954310376,-113.2,-11.6,1.0
-113.0,133.0,2179.0,2009.0,371580.0,426360.0,3543925.0,328263.0,388641.41748936946,3507202.3838051725,15.0,5.0,1.0,165.0,1037882.4124234492,-112.8,-11.0,1.0
-119.0,138.0,1962.0,1886.0,382140.0,151620.0,14630165.0,823115.0,1623515.1575167114,13866208.389928535,60.0,20.0,1.0,188.0,1347628.6173377153,-113.6,-11.0,1.0
-112.0,142.0,2121.0,1933.0,639686.0,403540.0,30708308.0,2443717.0,4411076.754113284,34497107.50002544,60.0,50.0,1.0,209.0,1831750.152177845,-113.0,-10.4,1.0
-106.0,133.0,2091.0,1976.0,342900.0,388920.0,33770678.0,3164972.0,4131260.8796927044,32310671.109178755,10.0,50.0,1.0,178.0,1395364.4367050123,-114.0,-11.8,1.0
-106.0,188.0,3174.0,2882.0,517320.0,190080.0,21577439.0,1602713.0,2947281.5955523085,21281304.47239122,5.0,20.0,34.0,42.0,5505272.300986255,-100.0,-11.0,2.0
-114.0,186.0,2584.0,2383.0,287240.0,172800.0,25472094.0,2050387.0,3823978.8653863943,25873667.44905398,20.0,25.0,25.0,60.0,5644060.341506454,-101.6,-11.8,2.0
-117.0,183.0,2912.0,2824.0,632332.0,497680.0,10869881.0,844840.0,1068545.1416307979,10586406.166084023,25.0,10.0,34.0,82.0,3436216.340657983,-99.6,-10.4,2.0
-110.0,181.0,2881.0,2677.0,345320.0,640192.0,38903377.0,2412753.0,7336852.407377186,39819333.285288185,90.0,40.0,28.0,47.0,7052659.583514532,-102.2,-11.2,2.0
-121.0,189.0,2747.0,2581.0,510400.0,706964.0,26417963.0,1675862.0,3234443.104198204,26324404.31241558,80.0,25.0,26.0,21.0,6119437.195644302,-100.6,-11.0,2.0
